M,cycle,state_name,district,dem_two_party_pct,party,candidate,uncontested,winner,WAR,WARP,chamber
2705,2012,Michigan,11,0.4663762559919218,DEM,Syed Taj,0,FALSE,3.301815e-4,-0.07870000000000002,House
2705,2012,Michigan,11,0.4663762559919218,REP,Kerry L. Bentivolio,0,TRUE,-0.00298246,0.0050000000000000044,House
2706,2014,Michigan,11,0.41996811445753274,DEM,Bobby McKenzie,0,FALSE,1.2815899999999998e-4,-0.0922,House
2706,2014,Michigan,11,0.41996811445753274,REP,David A. Trott,0,TRUE,9.613555e-5,0.03980000000000006,House
2707,2016,Michigan,11,0.43149380329604087,DEM,Anil Kumar,0,FALSE,4.25968e-4,-0.0762,House
2707,2016,Michigan,11,0.43149380329604087,REP,David A. Trott,0,TRUE,0.0221419,0.09190000000000009,House
2708,2018,Michigan,11,0.5344458318031583,DEM,Haley Stevens,0,TRUE,0.001172055,0.09870000000000001,House
2708,2018,Michigan,11,0.5344458318031583,REP,Lena Epstein,0,FALSE,-1.70205e-4,-0.14759999999999998,House
2709,2020,Michigan,11,0.5121429202347276,DEM,Haley Stevens,0,TRUE,0.00382849,0.0928,House
2709,2020,Michigan,11,0.5121429202347276,REP,Eric S. Esshaki,0,FALSE,5.59613e-5,-0.0816,House
2710,2022,Michigan,11,0.6131891779703369,DEM,Haley Stevens,0,TRUE,-6.747785e-4,0.0046000000000000485,House
2710,2022,Michigan,11,0.6131891779703369,REP,Mark Ambrose,0,FALSE,6.38067e-4,-0.0242,House
2711,2024,Michigan,11,0.595100089,DEM,Haley Stevens,0,TRUE,0.00441329,0.0037000000000000366,House
2711,2024,Michigan,11,0.595100089,REP,Nick Somberg,0,FALSE,6.3823e-4,-0.0194,House
2712,2000,Michigan,12,0.6668498826712893,DEM,Sander M. Levin,0,TRUE,0.08010010000000001,0.06730000000000003,House
2712,2000,Michigan,12,0.6668498826712893,REP,Bart Baron,0,FALSE,9.373215e-4,-0.006,House
2713,2002,Michigan,12,0.696244419,DEM,Sander M. Levin,0,TRUE,0.0849846,0.028100000000000014,House
2713,2002,Michigan,12,0.696244419,REP,Harvey R. Dean,0,FALSE,1.9747900000000002e-4,-0.0017,House
2714,2004,Michigan,12,0.7049113456799617,DEM,Sander M. Levin,0,TRUE,0.07775784999999999,0.012900000000000023,House
2714,2004,Michigan,12,0.7049113456799617,REP,Randell J. Shafer,0,FALSE,-0.008440085,-1e-4,House
2715,2006,Michigan,12,0.7288338675421636,DEM,Sander M. Levin,0,TRUE,0.05545225,0.0027000000000000357,House
2715,2006,Michigan,12,0.7288338675421636,REP,Randell J. Shafer,0,FALSE,-0.006644965,0,House
2716,2008,Michigan,12,0.7511671600052059,DEM,Sander M. Levin,0,TRUE,0.05201,3.9999999999995595e-4,House
2716,2008,Michigan,12,0.7511671600052059,REP,Bert Copple,0,FALSE,0.00102709,0,House
2717,2010,Michigan,12,0.635937014,DEM,Sander M. Levin,0,TRUE,0.03455465,0.018100000000000005,House
2717,2010,Michigan,12,0.635937014,REP,Don Volaric,0,FALSE,-3.26653e-4,-0.0013,House
2718,2012,Michigan,12,0.7010822482835309,DEM,John D. Dingell,0,TRUE,0.01480485,0,House
2718,2012,Michigan,12,0.7010822482835309,REP,Cynthia J. Kallgren,0,FALSE,5.724335e-4,-2e-4,House
2719,2014,Michigan,12,0.6748952587636012,DEM,Debbie Dingell,0,TRUE,0.006685675,9.999999999998899e-5,House
2719,2014,Michigan,12,0.6748952587636012,REP,Terry Bowman,0,FALSE,2.463665e-4,-0.0021,House
2720,2016,Michigan,12,0.6874483709615522,DEM,Debbie Dingell,0,TRUE,0.025416750000000002,9.999999999998899e-5,House
2720,2016,Michigan,12,0.6874483709615522,REP,Jeff Jones,0,FALSE,-0.003133225,0,House
2721,2018,Michigan,12,0.7020857323864292,DEM,Debbie Dingell,0,TRUE,0.005154245,0,House
2721,2018,Michigan,12,0.7020857323864292,REP,Jeff Jones,0,FALSE,-0.00278444,0,House
2722,2020,Michigan,12,0.6841250845238223,DEM,Debbie Dingell,0,TRUE,0.007739785,0,House
2722,2020,Michigan,12,0.6841250845238223,REP,Jeff Jones,0,FALSE,-0.0019045099999999999,0,House
2723,2022,Michigan,12,0.7295747056924806,DEM,Rashida Tlaib,0,TRUE,-0.008407085,0,House
2723,2022,Michigan,12,0.7295747056924806,REP,Steven Elliott,0,FALSE,3.0930825e-5,0,House
2724,2024,Michigan,12,0.732567285,DEM,Rashida Tlaib,0,TRUE,-0.004750095,0,House
2724,2024,Michigan,12,0.732567285,REP,James D. Hooper,0,FALSE,-3.96353e-4,0,House
2725,2000,Michigan,13,0.668328261,DEM,Lynn Nancy Rivers,0,TRUE,0.042794399999999996,0.0023999999999999577,House
2725,2000,Michigan,13,0.668328261,REP,Carl  F. Berry,0,FALSE,-8.034800000000001e-4,-0.0028,House
2726,2002,Michigan,13,1,DEM,Carolyn Cheeks Kilpatrick,1,TRUE,-0.0193972,0,House
2727,2004,Michigan,13,0.8088766043673342,DEM,Carolyn Cheeks Kilpatrick,0,TRUE,0.022566549999999998,0,House
2727,2004,Michigan,13,0.8088766043673342,REP,Cynthia G. Cassell,0,FALSE,3.9825449999999997e-4,0,House
2728,2006,Michigan,13,1,DEM,Carolyn Cheeks Kilpatrick,1,TRUE,0.0109478,0,House
2729,2008,Michigan,13,0.7953357172367616,DEM,Carolyn Cheeks Kilpatrick,0,TRUE,0.007107525,0,House
2729,2008,Michigan,13,0.7953357172367616,REP,Edward Gubics,0,FALSE,5.0607e-4,0,House
2730,2010,Michigan,13,0.8113183269399342,DEM,Hansen Clarke,0,TRUE,0.0010796249999999999,0,House
2730,2010,Michigan,13,0.8113183269399342,REP,John R. Hauler,0,FALSE,-0.004586865000000001,0,House
2731,2012,Michigan,13,0.8585615001550501,DEM,John Conyers Jr.,0,TRUE,0.0137695,0,House
2731,2012,Michigan,13,0.8585615001550501,REP,Harry T. Sawicki,0,FALSE,3.9025599999999996e-4,0,House
2732,2014,Michigan,13,0.8297279047666684,DEM,John Conyers Jr.,0,TRUE,0.013593000000000001,0,House
2732,2014,Michigan,13,0.8297279047666684,REP,Jeffrey A. Gorman,0,FALSE,-0.007636395,0,House
2733,2016,Michigan,13,0.8305935347997593,DEM,John Conyers Jr.,0,TRUE,0.01858505,0,House
2733,2016,Michigan,13,0.8305935347997593,REP,Jeffrey A. Gorman,0,FALSE,-0.00663649,0,House
2734,2018,Michigan,13,1,DEM,Rashida Tlaib,1,TRUE,-0.00639012,0,House
2735,2020,Michigan,13,0.8072046463857426,DEM,Rashida Tlaib,0,TRUE,-0.005695215,0,House
2735,2020,Michigan,13,0.8072046463857426,REP,David Dudenhoefer,0,FALSE,-2.75926e-4,0,House
2736,2022,Michigan,13,0.747856056,DEM,Shri Thanedar,0,TRUE,-6.05777e-4,0,House
2736,2022,Michigan,13,0.747856056,REP,Martell D. Bivings,0,FALSE,-3.0871749999999997e-4,0,House
2737,2024,Michigan,13,0.736684406,DEM,Shri Thanedar,0,TRUE,0.004666125,0,House
2737,2024,Michigan,13,0.736684406,REP,Martell D. Bivings,0,FALSE,1.761535e-4,0,House
2738,2000,Michigan,14,0.9057588816706332,DEM,John Conyers Jr.,0,TRUE,0.03216755,0,House
2738,2000,Michigan,14,0.9057588816706332,REP,William A. Ashe,0,FALSE,-4.61042e-4,0,House
2739,2002,Michigan,14,0.8455208375768933,DEM,John Conyers Jr.,0,TRUE,0.0520744,0,House
2739,2002,Michigan,14,0.8455208375768933,REP,David H. Stone,0,FALSE,3.44743e-4,0,House
2740,2004,Michigan,14,0.8589500341681071,DEM,John Conyers Jr.,0,TRUE,0.044574550000000004,0,House
2740,2004,Michigan,14,0.8589500341681071,REP,Veronica Pedraza,0,FALSE,3.95327e-4,0,House
2741,2006,Michigan,14,0.8529620356540334,DEM,John Conyers Jr.,0,TRUE,0.0296885,0,House
2741,2006,Michigan,14,0.8529620356540334,REP,Chad Miles,0,FALSE,3.021115e-4,0,House
2742,2008,Michigan,14,1,DEM,John Conyers Jr.,1,TRUE,0.02465985,0,House
2743,2010,Michigan,14,0.7943650155075543,DEM,John Conyers Jr.,0,TRUE,0.01436505,0,House
2743,2010,Michigan,14,0.7943650155075543,REP,Don Ukrainec,0,FALSE,-2.2990549999999998e-4,0,House
2744,2012,Michigan,14,0.8403113299880377,DEM,Gary C. Peters,0,TRUE,0.0101452,0,House
2744,2012,Michigan,14,0.8403113299880377,REP,John R. Hauler,0,FALSE,-0.00365176,0,House
2745,2014,Michigan,14,0.7981339913943392,DEM,Brenda Lawrence,0,TRUE,-3.37368e-4,0,House
2745,2014,Michigan,14,0.7981339913943392,REP,Christina L. Barr,0,FALSE,-2.489215e-4,0,House
2746,2016,Michigan,14,0.8077574626618758,DEM,Brenda Lawrence,0,TRUE,0.0125818,0,House
2746,2016,Michigan,14,0.8077574626618758,REP,Howard Klausner,0,FALSE,8.37795e-4,0,House
2747,2018,Michigan,14,0.8236234451433907,DEM,Brenda Lawrence,0,TRUE,-0.001293695,0,House
2747,2018,Michigan,14,0.8236234451433907,REP,Marc Herschfus,0,FALSE,-1.060712e-4,0,House
2748,2020,Michigan,14,0.8124023303017058,DEM,Brenda Lawrence,0,TRUE,0.00101153,0,House
2748,2020,Michigan,14,0.8124023303017058,REP,Robert Vance Patrick,0,FALSE,-3.4523599999999996e-4,0,House
2749,2000,Michigan,15,0.9074768466229952,DEM,Carolyn Cheeks Kilpatrick,0,TRUE,0.01785525,0,House
2749,2000,Michigan,15,0.9074768466229952,REP,Chrysanthea D. Boyd-Fields,0,FALSE,-3.8095150000000004e-5,0,House
2750,2002,Michigan,15,0.7373611891284622,DEM,John D. Dingell,0,TRUE,0.06508785,0.02070000000000005,House
2750,2002,Michigan,15,0.7373611891284622,REP,Martin E. Kaltenbach,0,FALSE,-6.98201e-4,-0.003,House
2751,2004,Michigan,15,0.7274553103048592,DEM,John D. Dingell,0,TRUE,0.059035500000000005,0.0016000000000000458,House
2751,2004,Michigan,15,0.7274553103048592,REP,Dawn Anne Reamer,0,FALSE,9.41963e-5,-3e-4,House
2752,2006,Michigan,15,1,DEM,John D. Dingell,1,TRUE,0.036754400000000007,0,House
2753,2008,Michigan,15,0.7391401401848297,DEM,John D. Dingell,0,TRUE,0.03456605,9.999999999998899e-5,House
2753,2008,Michigan,15,0.7391401401848297,REP,John J. Lynch,0,FALSE,-1.225275e-4,-1e-4,House
2754,2010,Michigan,15,0.5863326462660536,DEM,John D. Dingell,0,TRUE,0.01623875,0.00880000000000003,House
2754,2010,Michigan,15,0.5863326462660536,REP,Rob Steele,0,FALSE,2.1722849999999998e-4,-0.014,House
2755,2000,Michigan,16,0.7279355083162392,DEM,John D. Dingell,0,TRUE,0.061759400000000006,0.01639999999999997,House
2755,2000,Michigan,16,0.7279355083162392,REP,William B. Morse,0,FALSE,-5.15805e-5,-0.0028,House
2756,2000,Minnesota,1,0.4246006746321742,DEM,Mary E. Rieder,0,FALSE,0.00156362,-0.0427,House
2756,2000,Minnesota,1,0.4246006746321742,REP,Gilbert W. Gutknecht,0,TRUE,0.03640675,0.10599999999999998,House
2757,2002,Minnesota,1,0.3603925938960252,DEM,Steve Andreasen,0,FALSE,7.561200000000001e-6,-0.020300000000000002,House
2757,2002,Minnesota,1,0.3603925938960252,REP,Gilbert W. Gutknecht,0,TRUE,0.029563100000000002,0.03299999999999992,House
2758,2004,Minnesota,1,0.3733956265005516,DEM,Leigh Pomeroy,0,FALSE,7.699899999999999e-4,-0.0319,House
2758,2004,Minnesota,1,0.3733956265005516,REP,Gilbert W. Gutknecht,0,TRUE,0.0279497,0.049699999999999966,House
2759,2006,Minnesota,1,0.5281112661448579,DEM,Tim Walz,0,TRUE,0.0219298,0.1759,House
2759,2006,Minnesota,1,0.5281112661448579,REP,Gilbert W. Gutknecht,0,FALSE,0.02894385,0.15730000000000002,House
2760,2008,Minnesota,1,0.6549466277434853,DEM,Tim Walz,0,TRUE,0.05735835,0.052000000000000046,House
2760,2008,Minnesota,1,0.6549466277434853,REP,Brian J. Davis,0,FALSE,0.00131655,-0.0107,House
2761,2010,Minnesota,1,0.5283303181682765,DEM,Tim Walz,0,TRUE,0.03628365,0.3182,House
2761,2010,Minnesota,1,0.5283303181682765,REP,Randy Demmer,0,FALSE,-4.15565e-4,-0.05229999999999996,House
2762,2012,Minnesota,1,0.5761043607901603,DEM,Tim Walz,0,TRUE,0.03571855,0.2319,House
2762,2012,Minnesota,1,0.5761043607901603,REP,Allen J. Quist,0,FALSE,-7.567085e-4,-0.0946,House
2763,2014,Minnesota,1,0.5426592516354738,DEM,Tim Walz,0,TRUE,0.0321273,0.29279999999999995,House
2763,2014,Minnesota,1,0.5426592516354738,REP,Jim Hagedorn,0,FALSE,-0.006191955,-0.09440000000000001,House
2764,2016,Minnesota,1,0.5037947526035846,DEM,Tim Walz,0,TRUE,0.04322595,0.4197,House
2764,2016,Minnesota,1,0.5037947526035846,REP,Jim Hagedorn,0,FALSE,-0.007798335,-0.11699999999999997,House
2765,2018,Minnesota,1,0.49774120961231255,DEM,Dan Feehan,0,FALSE,0.028990750000000003,0.2871,House
2765,2018,Minnesota,1,0.49774120961231255,REP,Jim Hagedorn,0,TRUE,-0.00704311,-0.09660000000000002,House
2766,2020,Minnesota,1,0.483660018,DEM,Dan Feehan,0,FALSE,0.0278056,0.016599999999999997,House
2766,2020,Minnesota,1,0.483660018,REP,Jim Hagedorn,0,TRUE,0.00379939,0.13180000000000003,House
2767,2022,Minnesota,1,0.4400795571738262,DEM,Jeff Ettinger,0,FALSE,-1.805355e-4,-0.0734,House
2767,2022,Minnesota,1,0.4400795571738262,REP,Brad Finstad,0,TRUE,0.00253023,0.03189999999999993,House
2768,2024,Minnesota,1,0.414453597,DEM,Rachel Bohman,0,FALSE,-2.2508549999999998e-4,-0.075,House
2768,2024,Minnesota,1,0.414453597,REP,Brad Finstad,0,TRUE,0.00455036,0.03859999999999997,House
2769,2000,Minnesota,2,0.49972098113832497,DEM,David Minge,0,FALSE,4.59221e-4,0.04090000000000005,House
2769,2000,Minnesota,2,0.49972098113832497,REP,Mark R. Kennedy,0,TRUE,-0.01773185,-0.12960000000000005,House
2770,2002,Minnesota,2,0.44190068262000576,DEM,William P. Luther,0,FALSE,-0.03984715,-0.2175,House
2770,2002,Minnesota,2,0.44190068262000576,REP,John Kline,0,TRUE,0.001988275,0.043300000000000005,House
2771,2004,Minnesota,2,0.416931381,DEM,Teresa A. Daly,0,FALSE,-0.00182624,-0.0377,House
2771,2004,Minnesota,2,0.416931381,REP,John Kline,0,TRUE,0.03819235,0.0878000000000001,House
2772,2006,Minnesota,2,0.4160872923908845,DEM,Coleen Rowley,0,FALSE,1.68593e-4,-0.061799999999999994,House
2772,2006,Minnesota,2,0.4160872923908845,REP,John Kline,0,TRUE,0.0379821,0.15310000000000001,House
2773,2008,Minnesota,2,0.42619676533763445,DEM,Steve Sarvi,0,FALSE,0.0012504299999999999,-0.0832,House
2773,2008,Minnesota,2,0.42619676533763445,REP,John Kline,0,TRUE,0.03548195,0.23530000000000006,House
2774,2010,Minnesota,2,0.3662729337759916,DEM,Shelley J. Madore,0,FALSE,4.28467e-4,-0.0023,House
2774,2010,Minnesota,2,0.3662729337759916,REP,John Kline,0,TRUE,0.03122775,0.0039000000000000146,House
2775,2012,Minnesota,2,0.4591408814695816,DEM,Mike Obermueller,0,FALSE,-0.00138486,-0.05950000000000001,House
2775,2012,Minnesota,2,0.4591408814695816,REP,John Kline,0,TRUE,0.0246878,0.2047,House
2776,2014,Minnesota,2,0.40954731875393735,DEM,Mike Obermueller,0,FALSE,-0.0035811849999999998,-0.0377,House
2776,2014,Minnesota,2,0.40954731875393735,REP,John Kline,0,TRUE,0.02607945,0.13349999999999995,House
2777,2016,Minnesota,2,0.4902500842404442,DEM,Angie Craig,0,FALSE,0.0185696,0.1079,House
2777,2016,Minnesota,2,0.4902500842404442,REP,Jason Lewis,0,TRUE,0.006166784999999999,0.08800000000000008,House
2778,2018,Minnesota,2,0.5275924838868432,DEM,Angie Craig,0,TRUE,0.01685685,0.22819999999999996,House
2778,2018,Minnesota,2,0.5275924838868432,REP,Jason Lewis,0,FALSE,0.01828305,0.021400000000000002,House
2779,2020,Minnesota,2,0.5119903476449856,DEM,Angie Craig,0,TRUE,0.02058985,0.25560000000000005,House
2779,2020,Minnesota,2,0.5119903476449856,REP,Tyler Kistner,0,FALSE,0.0137093,0.038000000000000006,House
2780,2022,Minnesota,2,0.5270675040345812,DEM,Angie Craig,0,TRUE,0.01872905,0.26859999999999995,House
2780,2022,Minnesota,2,0.5270675040345812,REP,Tyler Kistner,0,FALSE,0.013114299999999999,-0.021600000000000008,House
2781,2024,Minnesota,2,0.568892806,DEM,Angie Craig,0,TRUE,0.0236652,0.20309999999999995,House
2781,2024,Minnesota,2,0.568892806,REP,Joe Teirab,0,FALSE,2.123025e-4,-0.13570000000000002,House
2782,2000,Minnesota,3,0.3061784968359363,DEM,Susan Shuff,0,FALSE,0.001151315,-0.0064,House
2782,2000,Minnesota,3,0.3061784968359363,REP,James M. Ramstad,0,TRUE,0.08261394999999999,0.08889999999999998,House
2783,2002,Minnesota,3,0.2790553852704717,DEM,Darryl Tyree Stanton,0,FALSE,0.001466675,-0.0017,House
2783,2002,Minnesota,3,0.2790553852704717,REP,James M. Ramstad,0,TRUE,0.06886135,0.011199999999999988,House
2784,2004,Minnesota,3,0.35328391012339067,DEM,Deborah A. Watts,0,FALSE,3.92211e-4,-0.0045,House
2784,2004,Minnesota,3,0.35328391012339067,REP,James M. Ramstad,0,TRUE,0.07253670000000001,0.045499999999999985,House
2785,2006,Minnesota,3,0.3507595422670391,DEM,Wendy Wilde,0,FALSE,1.53151e-4,-0.041,House
2785,2006,Minnesota,3,0.3507595422670391,REP,James M. Ramstad,0,TRUE,0.0754054,0.2708999999999999,House
2786,2008,Minnesota,3,0.4573197176990104,DEM,Ashwin Madia,0,FALSE,-4.51394e-4,-0.09460000000000002,House
2786,2008,Minnesota,3,0.4573197176990104,REP,Erik Paulsen,0,TRUE,0.01025645,0.12250000000000005,House
2787,2010,Minnesota,3,0.3834486663070879,DEM,Jim Meffert,0,FALSE,3.09341e-4,-0.0105,House
2787,2010,Minnesota,3,0.3834486663070879,REP,Erik Paulsen,0,TRUE,0.0388579,0.022199999999999998,House
2788,2012,Minnesota,3,0.418385338,DEM,Brian Barnes,0,FALSE,7.493415e-4,-0.0746,House
2788,2012,Minnesota,3,0.418385338,REP,Erik Paulsen,0,TRUE,0.032549,0.14259999999999995,House
2789,2014,Minnesota,3,0.3781022493976485,DEM,Sharon Sund,0,FALSE,1.2867227500000001e-5,-0.030899999999999997,House
2789,2014,Minnesota,3,0.3781022493976485,REP,Erik Paulsen,0,TRUE,0.0361533,0.06670000000000009,House
2790,2016,Minnesota,3,0.43138514400491446,DEM,Terri Bonoff,0,FALSE,-4.34499e-4,-0.129,House
2790,2016,Minnesota,3,0.43138514400491446,REP,Erik Paulsen,0,TRUE,0.0338559,0.3026,House
2791,2018,Minnesota,3,0.5572137659913612,DEM,Dean Phillips,0,TRUE,-0.0114214,0.03689999999999993,House
2791,2018,Minnesota,3,0.5572137659913612,REP,Erik Paulsen,0,FALSE,0.0224214,-0.0032000000000000015,House
2792,2020,Minnesota,3,0.5564426076775753,DEM,Dean Phillips,0,TRUE,-0.0080746600000000009,0.023299999999999987,House
2792,2020,Minnesota,3,0.5564426076775753,REP,Kendall Qualls,0,FALSE,-8.93383e-4,-0.1043,House
2793,2022,Minnesota,3,0.5960291297051067,DEM,Dean Phillips,0,TRUE,-0.011268549999999999,0.0032000000000000917,House
2793,2022,Minnesota,3,0.5960291297051067,REP,Tom Weiler,0,FALSE,-8.09805e-4,-0.037700000000000004,House
2794,2024,Minnesota,3,0.584968196,DEM,Kelly Morrison,0,TRUE,-0.013008200000000001,0.0040999999999999925,House
2794,2024,Minnesota,3,0.584968196,REP,Tad Jude,0,FALSE,7.737285e-5,-0.0523,House
2795,2000,Minnesota,4,0.6086345709551703,DEM,Betty McCollum,0,TRUE,-0.01900775,0.0015000000000000568,House
2795,2000,Minnesota,4,0.6086345709551703,REP,Linda Runbeck,0,FALSE,0.001025135,-0.041800000000000004,House
2796,2002,Minnesota,4,0.6472501199361389,DEM,Betty McCollum,0,TRUE,0.0449967,0.021499999999999964,House
2796,2002,Minnesota,4,0.6472501199361389,REP,Clyde E. Billington,0,FALSE,4.610415e-5,-0.0058,House
2797,2004,Minnesota,4,0.6336093992093214,DEM,Betty McCollum,0,TRUE,0.041542300000000004,0.021700000000000053,House
2797,2004,Minnesota,4,0.6336093992093214,REP,Patrice Bataglia,0,FALSE,-4.69774e-4,-0.0077,House
2798,2006,Minnesota,4,0.6970468988590199,DEM,Betty McCollum,0,TRUE,0.02039465,0,House
2798,2006,Minnesota,4,0.6970468988590199,REP,Obi Sium,0,FALSE,1.61099e-4,0,House
2799,2008,Minnesota,4,0.6861197387080706,DEM,Betty McCollum,0,TRUE,0.01519775,0,House
2799,2008,Minnesota,4,0.6861197387080706,REP,Ed Matthews,0,FALSE,-8.864195e-4,0,House
2800,2010,Minnesota,4,0.63049422,DEM,Betty McCollum,0,TRUE,-0.00534228,0.0043000000000000815,House
2800,2010,Minnesota,4,0.63049422,REP,Teresa Collett,0,FALSE,5.79209e-4,-0.0239,House
2801,2012,Minnesota,4,0.6639772755129556,DEM,Betty McCollum,0,TRUE,-0.003501255,1.9999999999997797e-4,House
2801,2012,Minnesota,4,0.6639772755129556,REP,Anthony Hernandez,0,FALSE,-3.2281750000000004e-4,-0.0043,House
2802,2014,Minnesota,4,0.6503525416870098,DEM,Betty McCollum,0,TRUE,-0.007903355,6.000000000000449e-4,House
2802,2014,Minnesota,4,0.6503525416870098,REP,Sharna Wahlgren,0,FALSE,8.11581e-4,-0.0057,House
2803,2016,Minnesota,4,0.6268237485046187,DEM,Betty McCollum,0,TRUE,0.0012650650000000001,0.0014999999999999458,House
2803,2016,Minnesota,4,0.6268237485046187,REP,Greg Ryan,0,FALSE,0.0139134,-1e-4,House
2804,2018,Minnesota,4,0.6893093715433614,DEM,Betty McCollum,0,TRUE,-0.01886765,0,House
2804,2018,Minnesota,4,0.6893093715433614,REP,Greg Ryan,0,FALSE,0.012244950000000001,0,House
2805,2020,Minnesota,4,0.6855886183805011,DEM,Betty McCollum,0,TRUE,-0.0149574,0,House
2805,2020,Minnesota,4,0.6855886183805011,REP,Gene Rechtzigel,0,FALSE,2.669655e-4,-9e-4,House
2806,2022,Minnesota,4,0.6768951236347396,DEM,Betty McCollum,0,TRUE,-0.0165017,0,House
2806,2022,Minnesota,4,0.6768951236347396,REP,May Lor Xiong,0,FALSE,-0.005362265,0,House
2807,2024,Minnesota,4,0.673664059,DEM,Betty McCollum,0,TRUE,-0.0143614,0,House
2807,2024,Minnesota,4,0.673664059,REP,May Lor Xiong,0,FALSE,-0.005936615,0,House
2808,2000,Minnesota,5,0.7521889106549697,DEM,Martin Olav Sabo,0,TRUE,0.041910050000000004,9.999999999998899e-5,House
2808,2000,Minnesota,5,0.7521889106549697,REP,Frank L. Taylor,0,FALSE,-7.768785e-4,0,House
2809,2002,Minnesota,5,0.7213666157927708,DEM,Martin Olav Sabo,0,TRUE,0.05213845,0.006700000000000039,House
2809,2002,Minnesota,5,0.7213666157927708,REP,Daniel Nielsen J. Mathias,0,FALSE,-0.00340529,-7e-4,House
2810,2004,Minnesota,5,0.7403689066344896,DEM,Martin Olav Sabo,0,TRUE,0.0442032,2.9999999999996696e-4,House
2810,2004,Minnesota,5,0.7403689066344896,REP,Daniel Nielsen J. Mathias,0,FALSE,-0.00365356,0,House
2811,2006,Minnesota,5,0.722482118,DEM,Keith Ellison,0,TRUE,-0.0164088,0,House
2811,2006,Minnesota,5,0.722482118,REP,Alan Fine,0,FALSE,-0.0012592200000000001,0,House
2812,2008,Minnesota,5,0.7631055784600195,DEM,Keith Ellison,0,TRUE,0.00957976,0,House
2812,2008,Minnesota,5,0.7631055784600195,REP,Barb Davis White,0,FALSE,8.514859999999999e-5,0,House
2813,2010,Minnesota,5,0.7371069481802385,DEM,Keith Ellison,0,TRUE,-0.007545415,0,House
2813,2010,Minnesota,5,0.7371069481802385,REP,Joel Demos,0,FALSE,-2.538585e-4,-2e-4,House
2814,2012,Minnesota,5,0.74703795,DEM,Keith Ellison,0,TRUE,-0.005757275,0,House
2814,2012,Minnesota,5,0.74703795,REP,Chris Fields,0,FALSE,8.630535000000001e-4,0,House
2815,2014,Minnesota,5,0.7470356261401437,DEM,Keith Ellison,0,TRUE,-0.008719814999999999,0,House
2815,2014,Minnesota,5,0.7470356261401437,REP,Doug Daggett,0,FALSE,-3.53115e-4,0,House
2816,2016,Minnesota,5,0.7560319039855785,DEM,Keith Ellison,0,TRUE,-0.001289925,0,House
2816,2016,Minnesota,5,0.7560319039855785,REP,Frank Nelson Drake,0,FALSE,2.44429e-4,0,House
2817,2018,Minnesota,5,0.7824301534738399,DEM,Ilhan Omar,0,TRUE,-0.04053585,0,House
2817,2018,Minnesota,5,0.7824301534738399,REP,Jennifer Zielinski,0,FALSE,-2.50634e-4,0,House
2818,2020,Minnesota,5,0.7132736160890965,DEM,Ilhan Omar,0,TRUE,-0.0460348,0,House
2818,2020,Minnesota,5,0.7132736160890965,REP,Lacy Johnson,0,FALSE,-1.234535e-4,0,House
2819,2022,Minnesota,5,0.7518583772628683,DEM,Ilhan Omar,0,TRUE,-0.0442966,0,House
2819,2022,Minnesota,5,0.7518583772628683,REP,Cicely Davis,0,FALSE,-2.067945e-4,0,House
2820,2024,Minnesota,5,0.751747154,DEM,Ilhan Omar,0,TRUE,-0.04335925,0,House
2820,2024,Minnesota,5,0.751747154,REP,Dalia Al-Aqidi,0,FALSE,2.41886e-4,0,House
2821,2000,Minnesota,6,0.5078331989402143,DEM,William P. Luther,0,TRUE,0.02744385,0.0837,House
2821,2000,Minnesota,6,0.5078331989402143,REP,John Kline,0,FALSE,-6.59532e-4,-0.028300000000000002,House
2822,2002,Minnesota,6,0.3794489330847317,DEM,Janet Robert,0,FALSE,8.79403e-4,-0.053,House
2822,2002,Minnesota,6,0.3794489330847317,REP,Mark R. Kennedy,0,TRUE,-0.016741699999999998,-0.013899999999999912,House
2823,2004,Minnesota,6,0.45973239817708195,DEM,Patty Wetterling,0,FALSE,-0.00375739,-0.023400000000000004,House
2823,2004,Minnesota,6,0.45973239817708195,REP,Mark R. Kennedy,0,TRUE,0.0181084,0.05010000000000003,House
2824,2006,Minnesota,6,0.456708526,DEM,Patty Wetterling,0,FALSE,-0.002921875,0.006700000000000039,House
2824,2006,Minnesota,6,0.456708526,REP,Michele Bachmann,0,TRUE,-0.06971564999999999,-0.47930000000000006,House
2825,2008,Minnesota,6,0.48345585707488664,DEM,Elwyn Tinklenberg,0,FALSE,-0.002463165,-0.021100000000000008,House
2825,2008,Minnesota,6,0.48345585707488664,REP,Michele Bachmann,0,TRUE,-0.03165905,-0.20810000000000006,House
2826,2010,Minnesota,6,0.4310970954830517,DEM,Tarryl L. Clark,0,FALSE,-9.09914e-5,-0.028499999999999998,House
2826,2010,Minnesota,6,0.4310970954830517,REP,Michele Bachmann,0,TRUE,-0.03465335,-2.9999999999996696e-4,House
2827,2012,Minnesota,6,0.49393535563435953,DEM,Jim Graves,0,FALSE,-5.449925e-4,-0.0546,House
2827,2012,Minnesota,6,0.49393535563435953,REP,Michele Bachmann,0,TRUE,-0.043371099999999996,-0.006199999999999983,House
2828,2014,Minnesota,6,0.4054598803142865,DEM,Joe Perske,0,FALSE,8.14022e-4,-0.0097,House
2828,2014,Minnesota,6,0.4054598803142865,REP,Tom Emmer,0,TRUE,-0.01382895,0.0011999999999999789,House
